Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Exp_Time,Exp_Current,Exp_Voltage,Exp_Temperature,Exp_Cell_Type
197.0,2004.31,676.7999999998137,3.993,3.449,4406.375,5336.38,8664.91,916,194.0,-19.910389,3.5133317,25.433945,Fresh
198.0,2003.25,675.2000000001863,3.992,3.449,4400.375,5336.38,8675.59,915,195.0,-19.968086,3.5140331,25.628614,Fresh
199.0,2001.22,675.2000000001863,3.992,3.45,4393.143999999389,5336.34,8663.38,914,196.0,-19.976572,3.5150349,25.640059,Fresh
200.0,1999.81,675.5751999998465,3.991,3.451,4388.311999999918,5336.31,8671.97,913,197.0,-19.946027,3.5164373,25.563717,Fresh
201.0,1998.75,673.6000000000931,3.992,3.451,4382.327999999747,5336.34,8668.19,912,198.0,-19.951117,3.5171888,25.659132,Fresh
202.0,1997.06,673.6000000000931,3.992,3.451,4378.712999999989,5336.31,8680.31,911,199.0,-19.937541,3.5181403,25.58279,Fresh
203.0,1996.0,672.0,3.992,3.451,4371.418999999762,5300.22,8657.47,910,200.000007629395,-19.983359,3.5187917,25.540804,Fresh
204.0,1994.91,672.0,3.992,3.451,4370.313000000082,5300.31,8638.31,909,201.0,-19.976572,3.5199437,25.62096,Fresh
205.0,1993.31,672.0,3.991,3.451,4364.344000000507,5300.34,8636.97,908,202.0,-19.937541,3.5210457,25.441574,Fresh
206.0,1992.16,670.3999999999069,3.991,3.451,4364.375,5300.38,8640.56,907,203.0,-19.925662,3.5220475,25.536989,Fresh
207.0,1990.62,670.3999999999069,3.991,3.451,4357.081999999471,5300.28,8640.44,906,204.0,-19.935844,3.5230494,25.487375,Fresh
208.0,1989.94,666.3999999999069,3.991,3.453,4349.913000000175,5300.31,8681.19,905,205.0,-19.95451,3.5237505,25.548458,Fresh
209.0,1987.56,668.7999999998137,3.991,3.453,4346.343499999959,5300.31,8610.0,904,206.0,-19.988449,3.5249026,25.624775,Fresh
210.0,1985.56,657.625,3.999,3.702,4298.375,5257.06,8737.12,903,206.999992370605,-19.942631,3.5256538,25.536989,Fresh
211.0,200892.99,99536.92650000006,4.269,3.279,68880.00399999972,80526.56,80526.56,902,208.0,-19.900209,3.5268562,25.571346,Fresh
212.0,2010.88,666.0,3.983,3.434,4796.351999999955,5804.35,9386.14,901,209.0,-19.966391,3.5280583,25.407219,Fresh
213.0,2014.4,674.4000000003725,3.987,3.458,4412.479000000283,5336.48,8762.21,900,210.0,-19.937541,3.5287094,25.548458,Fresh
214.0,2012.29,672.0,3.987,3.456,4421.920999999158,5372.32,8765.15,899,211.0,-19.993541,3.529511,25.689672,Fresh
215.0,2009.31,668.0,3.987,3.458,4414.752000000328,5336.35,8738.72,898,212.0,-19.97827,3.5307631,25.571346,Fresh
216.0,2006.66,668.0,3.987,3.458,4406.320999999531,5336.32,8725.21,897,213.0,-19.979967,3.5310638,25.479746,Fresh
217.0,2003.97,668.0,3.988,3.458,4400.350999999791,5336.35,8736.58,896,214.0,-19.951117,3.5325162,25.556087,Fresh
218.0,2000.64,666.0,3.988,3.458,4393.150999999605,5336.35,8712.19,895,215.000007629395,-19.988449,3.5334179,25.475931,Fresh
219.0,1998.11,660.0,3.988,3.459,4382.382000000216,5300.38,8707.16,894,215.999992370605,-19.942631,3.5344698,25.540804,Fresh
220.0,1995.24,662.4000000003725,3.987,3.46,4376.352000000887,5300.35,8718.31,893,217.0,-19.998633,3.5353715,25.25835,Fresh
221.0,1992.42,662.4000000003725,3.987,3.46,4364.350999999791,5300.35,8691.45,892,218.0,-19.981662,3.5359225,25.433945,Fresh
222.0,1989.82,658.4000000003725,3.987,3.46,4357.049999999814,5300.25,8684.06,891,219.0,-19.95451,3.5370245,25.49119,Fresh
223.0,1986.75,658.7999999998137,3.987,3.461,4349.950999999419,5300.35,8650.37,890,220.0,-19.890027,3.5377758,25.514101,Fresh
224.0,1985.02,656.7999999998137,3.987,3.461,4340.38300000038,5264.38,8667.87,889,221.0,-19.920572,3.5387275,25.357603,Fresh
225.0,1982.75,656.7999999998137,3.988,3.461,4334.344000000507,5264.34,8624.83,888,222.0,-19.930754,3.5397794,25.49119,Fresh
226.0,1981.09,656.7999999998137,3.988,3.461,4328.328999999911,5264.33,8654.41,887,223.0,-19.918875,3.5402303,25.662947,Fresh
227.0,1978.81,654.0,3.987,3.462,4321.12799999956,5264.36,8622.47,886,224.000007629395,-19.94942,3.5414824,25.640059,Fresh
228.0,1976.89,655.2000000001863,3.987,3.461,4313.958999999799,5264.36,8656.77,885,225.0,-19.932451,3.5419834,25.563717,Fresh
229.0,1974.08,652.0,3.987,3.462,4306.713000000455,5228.31,8620.47,884,226.0,-19.993541,3.5433357,25.525545,Fresh
230.0,1972.78,652.0,3.987,3.462,4299.512000000104,5228.31,8642.33,883,227.0,-19.95451,3.5440872,25.552273,Fresh
231.0,1971.36,653.5999999996275,3.987,3.482,4292.344000000507,5228.34,8640.55,882,228.0,-19.952814,3.5447884,25.43013,Fresh
232.0,1969.59,651.5999999996275,3.987,3.463,4286.343999999575,5228.34,8621.08,881,229.0,-19.957904,3.5456901,25.479746,Fresh
233.0,1968.67,651.5999999996275,3.987,3.463,4280.343999999575,5228.34,8648.67,880,230.0,-19.94942,3.546792,25.403404,Fresh
234.0,1966.28,650.0,3.987,3.463,4277.94299999997,5228.34,8596.86,879,230.999992370605,-19.951117,3.5473931,25.376677,Fresh
235.0,1962.97,640.811999999918,3.994,3.702,4214.280999999493,5172.98,8750.0,878,232.0,-19.929055,3.548445,25.460648,Fresh
236.0,1962.94,640.0,3.981,3.781,4184.343999999575,5120.34,8671.41,877,233.0,-19.929055,3.5488458,25.540804,Fresh
237.0,1969.38,648.0,3.986,3.469,4263.512000000104,5192.31,8630.66,876,234.0,-19.930754,3.549547,25.628614,Fresh
238.0,1968.06,652.0,3.986,3.464,4280.375,5228.38,8619.94,875,235.0,-19.981662,3.5505488,25.464462,Fresh
239.0,1966.09,648.0,3.986,3.464,4277.925400000066,5228.31,8622.12,874,236.0,-19.981662,3.5515006,25.533175,Fresh
240.0,1963.03,646.4000000003725,3.986,3.464,4270.7750000003725,5192.38,8609.84,873,237.0,-19.983359,3.552352,25.441574,Fresh
241.0,1961.22,644.4000000003725,3.986,3.464,4262.311999999918,5192.31,8647.53,872,238.0,-19.996936,3.5533538,25.39959,Fresh
242.0,1958.5,644.7999999998137,3.985,3.465,4256.406000000425,5192.41,8616.53,871,239.000007629395,-20.002027,3.5542054,25.498819,Fresh
243.0,1956.41,642.0,3.985,3.466,4244.343999999575,5192.34,8615.66,870,239.999992370605,-19.976572,3.5543556,25.437759,Fresh
244.0,1955.03,640.7999999998137,3.986,3.466,4238.343000000343,5156.34,8619.97,869,241.0,-19.939238,3.5554075,25.460648,Fresh
245.0,1953.62,642.0,3.986,3.465,4232.313000000082,5156.31,8601.12,868,242.0,-19.968086,3.5559585,25.39959,Fresh
246.0,1951.09,643.2319999998435,3.986,3.466,4227.513000000268,5156.31,8593.88,867,243.0,-19.981662,3.5567601,25.556087,Fresh
247.0,1950.19,639.2000000001863,3.985,3.466,4220.313000000082,5156.31,8615.75,866,244.0,-20.015602,3.5574613,25.609516,Fresh
248.0,1948.62,640.0,3.985,3.466,4220.343999999575,5156.34,8600.94,865,245.0,-19.981662,3.5581625,25.536989,Fresh
249.0,1946.91,639.5999999996275,3.985,3.466,4213.174999999814,5156.38,8576.12,864,245.999992370605,-19.930754,3.5590141,25.39196,Fresh
250.0,1945.41,637.5999999996275,3.985,3.467,4208.375,5156.38,8613.12,863,247.0,-19.969783,3.5596151,25.559902,Fresh
251.0,1943.84,638.0,3.985,3.467,4198.712000000291,5120.31,8592.59,862,248.000007629395,-19.961299,3.560066,25.464462,Fresh
252.0,1942.44,636.0,3.984,3.468,4196.313000000082,5120.31,8568.91,861,249.0,-19.95451,3.5609674,25.433945,Fresh
253.0,1941.44,636.0,3.984,3.468,4190.281999999657,5120.28,8556.66,860,250.0,-19.934148,3.5619192,25.418663,Fresh
254.0,1940.31,636.0319999996573,3.984,3.467,4184.313000000082,5120.31,8569.16,859,251.0,-19.901906,3.5623701,25.506472,Fresh
255.0,1938.59,634.4000000003725,3.984,3.467,4184.25,5120.25,8534.22,858,252.0,-19.951117,3.5629711,25.323248,Fresh
256.0,1937.28,632.4000000003725,3.984,3.468,4177.206000000238,5120.41,8578.84,857,253.0,-19.991846,3.5638728,25.39196,Fresh
257.0,1935.62,632.7999999998137,3.983,3.468,4169.943999999203,5120.34,8583.72,856,254.000007629395,-19.959602,3.5646241,25.449203,Fresh
258.0,1932.0,634.0,3.983,3.47,4166.375,5084.38,8580.88,855,254.999992370605,-19.995238,3.5651751,25.475931,Fresh
259.0,1928.62,624.0,3.991,3.709,4102.375,5061.0,8671.06,854,256.0,-19.912086,3.565676,25.58279,Fresh
260.0,1936.42,628.0,3.977,3.787,4061.951999999583,5012.35,8612.35,853,257.0,-19.957904,3.5661268,25.285076,Fresh
261.0,1936.8,628.7999999998137,3.979,3.472,4169.85599999968,5084.26,8606.98,852,258.0,-19.940936,3.5665276,25.380491,Fresh
262.0,1939.39,633.5999999996275,3.982,3.471,4169.917999999598,5084.32,8613.47,851,259.0,-19.964693,3.5670285,25.334692,Fresh
263.0,1937.95,633.5999999996275,3.982,3.469,4177.053999999538,5120.25,8611.84,850,260.0,-19.962996,3.5680804,25.52936,Fresh
264.0,1934.85,630.0,3.982,3.469,4172.319999999367,5084.32,8576.74,849,261.0,-19.901906,3.5680804,25.384306,Fresh
265.0,1934.24,630.0,3.982,3.471,4166.227000000887,5084.23,8597.22,848,262.0,-19.966391,3.5683808,25.338507,Fresh
266.0,1932.0,628.0,3.982,3.47,4162.719999999739,5084.32,8594.79,847,263.000007629395,-19.979967,3.5689819,25.567532,Fresh
267.0,1930.66,628.0,3.981,3.47,4155.550999999978,5084.35,8607.04,846,264.0,-19.97827,3.5697834,25.437759,Fresh
268.0,1927.2,626.4000000003725,3.98,3.471,4148.351000000723,5084.35,8560.48,845,265.0,-19.920572,3.5699337,25.407219,Fresh
269.0,1926.2,626.4000000003725,3.981,3.471,4141.150999999605,5084.35,8581.86,844,266.0,-19.981662,3.5699337,25.30415,Fresh
270.0,1923.91,624.7999999998137,3.98,3.473,4136.25,5048.25,8543.45,843,267.0,-19.988449,3.5707352,25.460648,Fresh
271.0,1922.37,624.7999999998137,3.98,3.471,4133.888999999501,5048.29,8566.4,842,268.0,-19.973178,3.5710857,25.380491,Fresh
272.0,1921.02,622.0,3.98,3.471,4124.351999999955,5048.35,8548.57,841,269.0,-19.988449,3.5717368,25.441574,Fresh
273.0,1919.56,622.0,3.98,3.472,4119.544000000693,5048.34,8567.36,840,269.999992370605,-19.976572,3.5720375,25.52936,Fresh
274.0,1918.12,623.2000000001863,3.98,3.473,4118.359999999404,5048.36,8553.19,839,271.0,-19.944328,3.5726385,25.323248,Fresh
275.0,1916.39,619.2123999996111,3.98,3.473,4112.360000000335,5048.36,8557.92,838,272.0,-19.97827,3.5727887,25.43013,Fresh
276.0,1914.77,620.0,3.979,3.473,4106.234999999404,5048.23,8537.67,837,273.0,-20.010512,3.5729892,25.292706,Fresh
277.0,1913.31,621.5999999996275,3.98,3.474,4105.112999999896,5012.31,8547.91,836,274.0,-19.971482,3.5731895,25.353788,Fresh
278.0,1912.0,617.5999999996275,3.979,3.473,4097.943999999203,5012.34,8552.03,835,275.0,-20.008814,3.5734401,25.540804,Fresh
279.0,1910.05,620.0,3.979,3.474,4090.744000000879,5012.34,8519.27,834,276.0,-19.974873,3.5736904,25.472116,Fresh
280.0,1908.97,620.0,3.979,3.475,4088.343000000343,5012.34,8513.31,833,277.0,-19.993541,3.5742414,25.456833,Fresh
281.0,1908.06,616.0,3.979,3.475,4085.700000000186,5014.5,8529.51,832,278.000007629395,-19.974873,3.5744417,25.613331,Fresh
282.0,1906.72,616.0,3.979,3.475,4082.344000000506,5012.34,8489.94,831,278.999992370605,-19.959602,3.5743916,25.342321,Fresh
283.0,1904.0,609.5930000003427,3.987,3.712,4011.202999999746,4970.02,8630.66,830,280.0,-19.959602,3.5751932,25.422478,Fresh
284.0,1907.16,611.2000000001863,3.976,3.789,3982.7120000002906,4940.31,8589.75,829,281.0,-19.937541,3.5754936,25.514101,Fresh
285.0,1908.06,614.4000000003725,3.978,3.48,4076.311999999918,5012.31,8566.0,828,282.0,-19.946027,3.5755939,25.380491,Fresh
286.0,1908.34,614.4000000003725,3.978,3.478,4076.343000000343,5012.34,8534.06,827,283.0,-19.986754,3.5756941,25.330877,Fresh
287.0,1908.62,616.0,3.979,3.477,4082.375,5012.38,8532.47,826,284.0,-19.908693,3.5762451,25.506472,Fresh
288.0,1907.03,616.0,3.979,3.476,4076.313000000082,5012.31,8545.47,825,284.999992370605,-19.966391,3.5762451,25.52936,Fresh
289.0,1903.66,614.4000000003725,3.979,3.476,4070.344000000506,5012.34,8523.25,824,286.0,-19.964693,3.5762951,25.307989,Fresh
290.0,1900.97,612.0,3.978,3.478,4061.9119999995455,4976.31,8496.94,823,287.000007629395,-19.920572,3.5765958,25.376677,Fresh
291.0,1900.5,612.0,3.979,3.478,4054.6180000007153,4976.22,8533.19,822,288.0,-19.934148,3.5770464,25.338507,Fresh
292.0,1898.62,608.0,3.979,3.479,4052.375,4976.38,8546.41,821,289.0,-19.964693,3.577297,25.472116,Fresh
293.0,1896.72,608.7999999998137,3.979,3.479,4046.311999999918,4976.31,8509.81,820,290.0,-19.934148,3.5774472,25.559902,Fresh
294.0,1895.94,608.7999999998137,3.978,3.479,4040.375,4976.38,8536.88,819,291.0,-19.966391,3.5777478,25.514101,Fresh
295.0,1894.53,608.7999999998137,3.979,3.479,4034.375,4976.38,8510.03,818,292.0,-19.947725,3.5777979,25.411034,Fresh
296.0,1893.53,610.0,3.979,3.479,4033.018999999389,4940.22,8541.72,817,293.000007629395,-19.986754,3.5781484,25.544619,Fresh
297.0,1890.94,607.2000000001863,3.978,3.478,4025.974999999628,4940.38,8508.56,816,293.999992370605,-19.915482,3.5781484,25.361418,Fresh
298.0,1889.97,608.0,3.978,3.48,4018.713000000456,4940.31,8522.81,815,295.0,-20.000328,3.5790501,25.311804,Fresh
299.0,1888.47,605.5999999996275,3.978,3.48,4016.343000000343,4940.34,8492.47,814,296.0,-19.940936,3.5785992,25.285076,Fresh
300.0,1886.81,606.0,3.978,3.48,4011.575000000186,4940.38,8492.09,813,297.0,-19.946027,3.5786994,25.43013,Fresh
301.0,1885.31,604.0213333331048,3.977,3.48,4010.375,4940.38,8464.12,812,298.0,-19.946027,3.5789499,25.372862,Fresh
302.0,1885.44,604.0,3.978,3.48,4004.375,4940.38,8518.72,811,299.0,-19.952814,3.5792003,25.495005,Fresh
303.0,1883.34,600.0,3.977,3.48,3998.3439999995753,4940.34,8517.88,810,300.0,-19.956207,3.5792503,25.49119,Fresh
304.0,1881.53,602.0,3.977,3.481,3992.344000000506,4904.34,8495.53,809,301.0,-19.961299,3.5792503,25.449203,Fresh
305.0,1879.31,598.4000000003725,3.977,3.482,3989.974999999628,4904.38,8457.62,808,302.000007629395,-19.94942,3.579601,25.533175,Fresh
306.0,1877.69,598.4000000003725,3.977,3.482,3982.7120000002906,4904.31,8484.19,807,303.0,-19.97827,3.579551,25.624775,Fresh
307.0,1873.94,595.188000000082,3.984,3.714,3906.311999999918,4865.0,8602.12,806,304.0,-20.00542,3.5797012,25.483561,Fresh
308.0,198748.44,192077.0229999991,4.266,3.29,66689.98100000061,78255.55,78255.55,805,305.0,-19.927359,3.5800018,25.43013,Fresh
309.0,1912.74,604.0,3.973,3.474,4529.9199999999255,5552.32,9509.6,804,306.0,-19.986754,3.5799518,25.433945,Fresh
310.0,1919.26,614.0,3.977,3.486,4106.352000000887,5012.35,8624.83,803,307.0,-19.976572,3.5804527,25.422478,Fresh
311.0,1918.98,614.0,3.977,3.484,4124.320000000298,5048.32,8596.48,802,308.0,-19.985057,3.5805027,25.475931,Fresh
312.0,1916.86,613.5999999996275,3.978,3.484,4124.321000000462,5048.32,8564.38,801,308.999992370605,-19.956207,3.5805027,25.548458,Fresh
313.0,1915.1,612.0,3.978,3.485,4118.35099999886,5048.35,8580.9,800,310.0,-19.925662,3.580653,25.418663,Fresh
314.0,1911.9,613.5999999996275,3.978,3.485,4112.320000000298,5048.32,8540.1,799,311.0,-19.942631,3.5808532,25.376677,Fresh
315.0,1909.73,608.0,3.978,3.485,4105.023000000976,5012.22,8550.15,798,312.0,-19.974873,3.5808032,25.487375,Fresh
316.0,1906.81,609.5999999996275,3.978,3.485,4097.919999998994,5012.32,8512.1,797,313.0,-19.959602,3.5813041,25.609516,Fresh
317.0,1903.68,606.0,3.978,3.485,4088.321000000462,5012.32,8521.09,796,314.0,-19.956207,3.5814545,25.433945,Fresh
318.0,1913.92,618.0,3.981,3.486,4076.3519999999553,5012.35,8533.6,795,315.0,-19.962996,3.5816548,25.559902,Fresh
319.0,1899.74,609.5999999996275,3.979,3.48,4112.312999999151,5012.31,8526.72,794,316.0,-19.983359,3.5813041,25.514101,Fresh
320.0,1895.55,604.0,3.978,3.486,4064.320000000298,4976.32,8489.34,793,317.000007629395,-19.979967,3.5821056,25.369047,Fresh
321.0,1892.89,604.0,3.978,3.486,4052.321000000462,4976.31,8481.77,792,317.999992370605,-19.976572,3.5818551,25.43013,Fresh
322.0,1890.51,602.0,3.978,3.487,4040.344000000506,4976.34,8482.88,791,319.0,-19.962996,3.5823059,25.39959,Fresh
323.0,1887.95,602.4000000003725,3.977,3.486,4034.311999999918,4940.31,8462.11,790,320.0,-19.974873,3.5822058,25.323248,Fresh
324.0,1884.0,602.4000000003725,3.978,3.487,4025.9440000010654,4940.34,8482.75,789,321.0,-19.990146,3.5822058,25.361418,Fresh
325.0,1885.31,598.4000000003725,3.978,3.487,4018.743999999948,4940.34,8510.02,788,322.0,-19.959602,3.5827067,25.369047,Fresh
326.0,1883.25,600.0,3.978,3.488,4011.513000000268,4940.31,8505.31,787,323.0,-19.990146,3.5828569,25.540804,Fresh
327.0,1880.84,600.7999999998137,3.978,3.487,4004.31200000085,4940.31,8481.28,786,324.0,-19.925662,3.5826566,25.414848,Fresh
328.0,1879.36,596.7999999998137,3.978,3.488,3998.3211666662246,4904.28,8487.75,785,325.0,-19.947725,3.582957,25.556087,Fresh
329.0,1877.01,598.0,3.977,3.487,3992.3439999995753,4904.34,8447.61,784,326.000007629395,-19.976572,3.5830071,25.487375,Fresh
330.0,1875.33,595.2000000001863,3.977,3.488,3986.375,4904.38,8475.12,783,327.0,-19.991846,3.5833578,25.441574,Fresh
331.0,1872.2,594.0,3.976,3.488,3980.3600000003353,4904.36,8480.42,782,328.0,-19.927359,3.5835583,25.479746,Fresh
332.0,1864.94,590.375,3.982,3.711,3892.344000000506,4844.0,8606.99,781,329.0,-19.934148,3.5837586,25.472116,Fresh
333.0,1868.56,588.0,3.971,3.791,3860.375,4796.38,8546.41,780,330.0,-19.97827,3.5838587,25.586628,Fresh
334.0,1874.72,596.0,3.975,3.493,3956.344000001438,4868.34,8496.25,779,331.0,-20.008814,3.5839589,25.43013,Fresh
335.0,1873.47,594.0,3.976,3.489,3975.5130000012,4904.31,8478.94,778,332.0,-20.002027,3.5839589,25.292706,Fresh
336.0,1870.91,592.0,3.976,3.489,3974.2189999995753,4904.22,8453.25,777,332.999992370605,-19.923965,3.5843096,25.495005,Fresh
337.0,1868.25,592.0,3.976,3.488,3962.2179999994114,4868.22,8495.88,776,334.0,-19.939238,3.5845098,25.334692,Fresh
338.0,1864.75,590.4000000003725,3.975,3.49,3956.375,4868.38,8464.0,775,335.0,-19.95451,3.5844598,25.39196,Fresh
339.0,1862.91,590.4000000003725,3.976,3.49,3944.312999999151,4868.31,8461.66,774,336.0,-20.003723,3.5847104,25.594257,Fresh
340.0,1860.75,588.0,3.976,3.491,3938.4060000004247,4868.41,8446.72,773,337.0,-20.008814,3.5850608,25.563717,Fresh
341.0,1859.22,588.0,3.976,3.49,3932.3429999994114,4832.34,8451.0,772,338.0,-19.959602,3.585161,25.548458,Fresh
342.0,1857.72,584.0,3.975,3.491,3925.1749999998137,4832.38,8439.19,771,339.0,-19.97827,3.5853615,25.460648,Fresh
343.0,1855.88,584.7999999998137,3.976,3.49,3920.344000001438,4832.34,8440.94,770,340.0,-19.973178,3.5851109,25.30415,Fresh
344.0,1854.25,586.0,3.975,3.491,3917.9130000006407,4832.31,8412.03,769,341.000007629395,-19.940936,3.5853114,25.43013,Fresh
345.0,1852.38,582.0,3.976,3.491,3908.375,4832.38,8413.03,768,341.999992370605,-19.913783,3.5858123,25.349974,Fresh
346.0,1850.19,583.2000000001863,3.975,3.491,3902.375,4832.38,8395.34,767,343.0,-19.951117,3.5859625,25.441574,Fresh
347.0,1849.16,581.0,3.975,3.492,3896.25,4796.25,8419.62,766,344.0,-20.002027,3.5861127,25.483561,Fresh
348.0,1845.72,578.0,3.975,3.492,3889.113000000827,4796.31,8397.84,765,345.0,-19.966391,3.5860126,25.453018,Fresh
349.0,1845.12,580.0,3.975,3.493,3878.3439999995753,4796.34,8430.84,764,346.0,-19.964693,3.5864635,25.353788,Fresh
350.0,1843.44,580.0,3.974,3.492,3872.3439999995753,4796.34,8410.62,763,347.0,-19.944328,3.5864635,25.422478,Fresh
351.0,1842.16,579.0,3.974,3.492,3867.512000001036,4796.31,8398.16,762,347.999992370605,-19.983359,3.5867138,25.357603,Fresh
352.0,1841.44,581.0,3.974,3.494,3866.2189999995753,4796.22,8424.72,761,349.0,-19.92227,3.5867639,25.571346,Fresh
353.0,1839.44,578.4000000003725,3.974,3.492,3860.312999999151,4796.31,8393.69,760,350.000007629395,-19.946027,3.5866637,25.544619,Fresh
354.0,1837.59,576.0,3.974,3.493,3854.344000001438,4760.34,8408.03,759,351.0,-19.956207,3.5869143,25.632429,Fresh
355.0,1833.31,572.0,3.973,3.493,3848.313000001013,4760.31,8409.0,758,352.0,-19.891723,3.5872147,25.502634,Fresh
356.0,1824.88,566.4369999989867,3.978,3.712,3759.438000001013,4711.0,8528.44,757,353.0,-19.913783,3.5877156,25.598072,Fresh
357.0,1836.96,570.0,3.966,3.799,3687.391999999993,4652.19,8487.26,756,354.0,-19.951117,3.5875154,25.338507,Fresh
358.0,1840.29,572.0,3.969,3.498,3860.3519999999553,4760.35,8420.0,755,355.0,-19.952814,3.5878661,25.311804,Fresh
359.0,1839.71,572.0,3.97,3.496,3872.352000000887,4796.35,8429.73,754,356.000007629395,-19.942631,3.5877156,25.517916,Fresh
360.0,1836.03,570.0,3.97,3.495,3866.352999999188,4760.35,8389.41,753,356.999992370605,-19.95451,3.5879161,25.407219,Fresh
361.0,1833.57,570.0,3.97,3.496,3854.352000000887,4760.35,8388.13,752,358.0,-19.988449,3.5885673,25.567532,Fresh
362.0,1831.29,570.4000000003725,3.97,3.497,3845.950999999419,4760.35,8370.62,751,359.0,-19.974873,3.5881665,25.472116,Fresh
363.0,1829.09,568.0,3.97,3.497,3842.387000000104,4760.39,8359.2,750,360.0,-19.973178,3.5886674,25.418663,Fresh
364.0,1828.03,568.0,3.97,3.497,3831.5830000014976,4760.38,8381.18,749,361.0,-19.971482,3.5888677,25.632429,Fresh
365.0,1825.73,568.0,3.97,3.497,3824.2579999994487,4724.26,8389.31,748,362.0,-19.939238,3.5890682,25.586628,Fresh
366.0,1823.49,566.0,3.97,3.498,3824.195000000298,4724.2,8383.59,747,363.0,-19.932451,3.5887175,25.563717,Fresh
367.0,1822.09,566.0,3.97,3.498,3812.3829999994487,4724.38,8379.93,746,364.0,-19.956207,3.5893686,25.388145,Fresh
368.0,1820.61,566.0,3.97,3.498,3809.7880000006407,4724.19,8393.53,745,365.000007629395,-19.944328,3.5890682,25.556087,Fresh
369.0,168.0,342.8571428572759,3.97,3.499,3806.5079999994487,4724.51,8355.43,744,366.0,-19.930754,3.5893686,25.49119,Fresh
386.0,1799.55,556.7999999998137,3.968,3.983,1112.25,2024.25,5742.11,727,367.0,-19.964693,3.5893686,25.403404,Fresh
387.0,1796.76,554.0,3.967,3.503,3728.311999999918,4652.34,8320.41,726,368.0,-19.976572,3.5902703,25.52173,Fresh
388.0,1794.86,551.2000000001863,3.967,3.502,3722.333333333954,4616.33,8330.28,725,369.0,-19.946027,3.5898194,25.495005,Fresh
389.0,1793.03,552.0,3.967,3.503,3716.3590000001714,4616.36,8341.83,724,370.0,-19.910389,3.5904205,25.449203,Fresh
390.0,1791.58,551.0,3.967,3.503,3709.221999999136,4616.42,8352.58,723,371.0,-19.956207,3.5898695,25.536989,Fresh
391.0,1789.64,549.5999999996275,3.967,3.504,3704.35899999924,4616.36,8351.62,722,371.999992370605,-19.966391,3.5904205,25.49119,Fresh
